id,seller,price,area_total,area_kitchen,area_living,floor,rooms,layout,ceiling,bathrooms_shared,bathrooms_private,windows_court,windows_street,balconies,loggias,condition,phones,building_id
19627,0,16950000,68.2,11.1,47,8,2,1,3.25,1,1,1,1,0,1,0,1,7537
19628,,42500000,119.5,15,63,5,3,,,2,0,1,1,0,2,0,1,2046
19629,,14500000,77.5,13,43,8,3,,,1,0,,,1,1,,1,486
19630,,5890000,24.4,5,13.6,11,1,,3,1,0,1,0,0,1,2,1,7945
19631,,7080000,36.1,9.2,17.6,10,1,,3,1,0,1,0,1,0,0,1,7945
19632,,7600000,38.1,,,14,2,,2.5,0,1,,,1,0,1,1,6437
19633,,7800000,44,6.2,29.4,9,2,,2.64,0,1,,,1,1,1,1,4804
19634,,8350000,42,6,,11,2,,2.7,0,1,,,1,0,1,1,3731
19635,,8500000,45,7,29.5,9,2,,2.64,1,0,1,0,1,0,3,1,1529
19636,,8900000,44.6,6.6,28.8,3,2,,,1,0,1,0,,,3,1,3011
19637,,9500000,58.4,6,44.6,4,3,1,,0,1,1,1,1,0,1,1,5392
19638,,10200000,63.9,10.2,31.1,9,2,1,3,1,0,1,0,0,1,0,1,7945
19639,,11000000,76,12,44,5,3,,2.64,0,1,,,1,0,1,1,147
19640,,11800000,67,8,47,5,3,1,,0,1,1,1,1,0,1,2,1699
19641,,13500000,75,,,9,3,,2.5,0,1,,,1,0,1,1,2169
19642,,14500000,71,10.6,38.7,13,2,,2.64,1,0,,,,,2,1,6957
19643,,15850000,100,13,68,3,4,1,2.75,2,0,1,0,,,2,1,4962
19644,3,18281900,106.49,13.7,67.5,19,4,,3,,,,,0,1,,1,8016
19645,,22900000,101.5,16,60,3,3,,3,0,2,1,0,0,1,0,1,1432
19646,,3300000,20,,,3,1,,,1,0,1,1,,,,1,3566
19647,,5200000,34.7,,,5,1,,2.48,1,0,1,1,,,0,1,9651
19648,,6500000,28,,,2,1,,,0,1,,,,,0,1,6261
19649,,6800000,18.84,3,13,21,1,,,1,0,1,0,,,,1,1968
19650,,7700000,45.4,6,30,5,2,1,2.64,0,1,,,1,0,1,2,3871
19651,,7790000,45,6,28,4,2,1,,1,0,1,0,1,0,1,1,3962
19652,,8980000,34.5,16.7,10.2,10,1,,3.3,1,0,1,0,,,,2,89
19653,,9290000,38,7.7,19.1,12,1,,,1,0,0,1,0,1,1,1,3360
19654,,9544590,68.2,11,37.1,15,2,2,,0,2,1,1,0,1,0,1,2626
19655,,9470000,38.55,12.2,15.8,4,1,,3.3,1,0,1,0,,,,2,2755
19656,,10416000,86.8,15.5,44.6,16,2,2,,0,2,1,1,0,1,0,1,9649
19657,,10900000,44,10.2,28,9,2,1,,1,0,1,0,0,1,2,1,8164
19658,,11500000,36.6,,28.1,3,1,,3.1,1,0,0,1,,,,1,4739
19659,,13000000,57,9.5,28.7,3,2,,,0,1,0,1,,,2,1,1801
19660,,13500000,97,9.3,52,2,3,1,2.7,2,0,1,1,0,1,0,1,7151
19661,,13500000,97,9.3,52,2,3,,,2,0,1,1,0,1,,1,7151
19662,,15900000,64,13,34,13,2,1,2.8,0,1,1,1,2,0,1,2,8640
19663,,16850000,75,12,63,10,4,,,0,1,1,1,1,0,0,2,9366
19664,3,17351280,62.64,,50.8,13,1,,3.3,,,,,,,,1,3773
19665,,17990000,80,10.5,50.6,16,3,1,2.64,0,2,1,1,0,1,3,1,9662
19666,,20000000,100,9,74,5,4,1,3.1,0,1,1,1,,,1,1,7577
19667,,20700000,84,10,51,6,3,1,,0,2,1,1,0,1,,2,6348
19668,,28500000,85,,,4,2,1,3,,,0,1,0,2,0,1,2046
19669,,36727000,128,23,88,14,3,,3.3,0,3,0,1,,,,1,3773
19670,,42000000,125.7,14.9,63.3,5,3,1,,2,0,,,1,1,0,1,2046
19671,,54500000,177,25,100,4,4,1,3,2,0,1,1,,,3,1,5990
19672,,72323000,236,11,162,16,5,,3.3,0,4,0,1,,,,1,3773
19673,,8200000,50.4,8,29.6,2,2,1,,0,1,1,0,,,1,1,6744
19674,0,18200000,118,15,65,3,3,,,,,,,,,,0,2174
19675,1,15200000,107,14,57,7,3,1,,0,1,,,0,1,2,1,2174
19676,,18316751,75.7,,,9,3,,,,,,,,,,1,44
19677,1,6090000,34.7,6.4,19.8,5,1,,2.64,1,0,1,0,0,1,0,2,4742
19678,0,6500000,39,8.6,21,13,1,,2.64,0,1,0,1,2,0,1,2,8653
19679,,9132000,76.1,10,30.3,8,2,,,0,1,,,0,1,,1,9649
19680,2,9200000,52,10,30,4,2,1,3,1,0,1,0,,,0,1,92
19681,2,11000000,58,8,30,5,2,1,3,1,0,1,0,,,0,1,92
19682,,18306918,79.8,,,6,3,,,,,,,,,,1,44
19683,3,19802520,80.4,6,41,8,3,,3,1,1,,,1,2,,1,7203
19684,3,20976965,104.6,,42.1,4,4,,3.1,2,0,,,,,,1,1093
19685,1,5300000,26.3,6,14.8,8,1,,2.64,0,1,1,0,,,1,2,4183
19686,1,6350000,38,8.4,19,7,1,,2.64,1,0,,,1,0,3,1,5565
19687,0,6500000,33,6,20,5,1,,2.64,1,0,1,0,1,0,1,1,3788
19688,1,6500000,41,9,21,5,1,,,0,1,0,1,0,2,2,2,7186
19689,,6650000,34.7,9.5,19,1,1,,2.64,1,0,1,1,,,2,1,1084
19690,2,6899000,35,7,20.6,9,1,,2.64,1,0,1,0,0,1,1,2,5360
19691,,6994350,47.1,10,17.7,10,1,,,0,1,,,0,1,,1,9649
19692,2,7000000,24.39,3.7,11.7,3,1,,,1,0,,,,,0,1,2818
19693,2,7200000,39,9,20,15,1,,2.74,1,0,0,1,0,1,1,1,6032
19694,,7226550,50.5,12,19.9,2,1,,,0,1,,,0,1,,1,7931
19695,0,7200000,44.4,6,28,5,2,1,2.65,0,1,1,0,,,1,2,8806
19696,,7416360,50.4,12,19.8,11,1,,,0,1,,,0,1,,1,7931
19697,0,7350000,43,8.5,22,6,1,,2.65,0,1,1,1,0,1,2,1,1720
19698,3,7412861,32.6,8.7,20.2,2,1,,3.1,1,0,1,0,,,,1,1093
19699,1,7499999,39.1,8,20,12,1,,2.64,1,0,0,1,0,1,1,1,4127
19700,0,7550000,40,11,20,6,1,,2.8,1,0,1,0,0,1,1,2,7278
19701,,7950000,38.8,9,21,2,1,,,,,1,0,,,1,1,4994
19702,1,8000000,59.1,7,44,4,3,1,2.7,0,1,1,0,1,0,1,1,3121
19703,,8140700,64.1,10,30.5,20,2,,,0,1,,,0,1,,1,9649
19704,,8125200,66.6,10,40.2,9,2,,,0,1,,,0,1,,1,9649
19705,,8300000,51.7,12,33.1,10,2,1,2.48,0,1,0,1,,,0,1,4165
19706,,8505270,65.4,10,34.9,3,2,,,0,1,,,0,1,,1,9649
19707,3,8518600,38.2,12.9,18.4,22,1,,2.65,1,0,1,0,,,,1,6074
19708,,8648700,68.1,10,37.3,2,2,,,0,1,,,0,1,,1,2626
19709,2,8600000,50.3,8,29.6,6,2,1,,0,1,1,1,1,0,0,1,4004
19710,,8600000,43.2,5,27,2,2,1,,0,1,1,0,,,0,2,8128
19711,3,8891400,40.6,9.1,18,16,1,,3,1,0,,,0,1,,1,8016
19712,1,8998000,60.7,6.1,42,3,3,1,,0,1,,,0,1,1,1,5917
19713,1,9000000,38,8,19,7,1,,,,,1,0,1,0,2,1,638
19714,2,9700000,64,8.5,39.5,3,3,1,2.64,0,1,1,0,0,2,1,1,9138
19715,0,10400000,61,,,4,3,,,,,1,0,,,2,1,702
19716,3,10637900,63.7,14.3,32.8,10,2,,,1,1,0,1,,,,1,4207
19717,2,10800000,45,6.3,29.9,6,2,1,2.64,0,1,0,1,1,0,0,2,9647
19718,3,10952340,58.6,17.8,26.7,16,2,,,1,0,0,1,0,1,,1,5379
19719,3,11044784,52.8,8.1,30,3,2,,3.1,1,0,1,0,,,,1,1093
19720,1,11100000,60.2,,28.6,2,2,1,,0,1,,,0,1,,1,6148
19721,1,11200000,55.6,,29.8,4,2,1,,0,1,,,0,1,,1,6148
19722,3,11895975,57.33,8.7,27.9,9,2,,3,1,0,,,1,1,,1,8016
19723,3,12108713,46.06,12.8,17.2,6,1,,3,1,0,,,1,1,,1,7203
19724,1,12100000,80,7.5,49,5,3,1,3.2,0,1,1,0,,,1,1,9299
19725,1,12350000,66.3,,39,2,2,1,,0,1,,,,,0,1,6148
19726,,12595500,93.3,10,60.1,39,2,,,0,1,,,0,1,,1,9649
19727,,12798270,88.6,12,47.7,21,3,,,1,1,,,,,,1,9649
19728,1,13290000,75,10,45,10,3,,2.7,1,1,1,0,1,1,1,2,8121
19729,2,13500000,77.2,10.2,44.1,5,3,1,2.64,1,0,1,1,0,1,2,1,3287
19730,1,13900000,53,9.1,34,13,2,2,,1,0,1,1,1,1,3,2,1215
19731,3,15913150,77.2,8.8,58.2,4,3,,3.1,2,0,1,0,,,,1,1093
19732,3,16446871,76.1,,35.5,4,3,,3.1,2,0,,,,,,1,1093
19733,3,17748136,70.04,13.1,32.7,8,2,,3,1,1,,,0,2,,1,7203
19734,3,17905760,65.83,,54.8,12,1,,3.2,,,,,,,,1,3773
19735,,18840961,89.3,,,6,2,,,,,,,,,,1,44
19736,,21107520,139.6,10,82.4,24,3,,,1,1,,,,,,1,9649
19737,1,22990000,125,10,72,30,3,,,2,0,1,1,0,1,0,1,1965
19738,0,25000000,44,13,22,7,1,,,1,0,0,1,,,,2,2000
19739,1,30000000,160,12,105,3,4,,,2,1,1,1,0,2,2,1,7521
19740,3,31765016,117.37,6,70.7,25,4,,3,1,1,,,2,3,,1,7203
19741,0,7950000,39,7,20,5,1,,2.64,1,0,0,1,1,0,2,1,9338
19742,2,6200000,36,9.8,20.2,3,1,,,1,0,1,0,1,0,1,1,200
19743,0,11500000,74,10.2,43,7,3,1,2.65,0,1,1,0,0,1,2,1,4078
19744,2,21980000,128,17.5,84,4,4,1,,0,1,1,0,,,2,1,751
19745,1,6780000,36,7,20,4,1,,,1,0,1,0,0,1,2,1,661
19746,1,6990000,39,8,18,9,1,,2.64,1,0,1,0,1,0,1,2,4986
19747,,7300000,37.5,8.4,18.9,4,1,,2.64,1,0,1,0,1,0,1,1,6462
19748,2,7400000,35,9,19,6,1,,2.48,1,0,,,0,1,1,1,3592
19749,2,7700000,55,9.5,32,12,2,1,,0,1,1,0,0,1,1,1,777
19750,1,7950000,41,9,19,13,1,,2.6,0,1,1,0,0,1,2,2,2352
19751,0,11300000,67,8.1,46.4,9,3,1,2.65,0,1,1,0,0,1,2,1,7809
19752,3,5919035,43.4,17.2,13,3,1,,2.89,1,0,1,0,0,1,,1,5048
19753,0,12700000,74,9.4,44.6,8,3,1,2.64,0,1,1,1,0,1,1,1,5972
19754,0,12700000,86,12,42,4,2,,,0,2,,,1,0,1,2,2174
19755,2,13200000,87,10,53,20,4,2,,2,0,1,1,2,2,1,1,1051
19756,,15999999,60.7,9.7,30.9,24,2,,,0,1,1,0,1,0,1,1,650
19757,2,22900000,115,20,63,21,4,1,,2,0,1,1,,,0,1,3665
19758,2,36990000,145,15,89,37,4,,,2,0,,,,,3,1,3665
19759,2,2380000,17,3,10,2,1,,,1,0,1,0,,,1,1,3814
19760,1,2800000,13,2,7,1,1,,,,,,,,,,2,4671
19761,2,4100000,40.27,8.6,17.7,11,1,,,1,0,1,0,0,1,,1,1320
19762,1,4700000,39,9,18,8,1,,,0,1,1,0,0,1,,2,2294
19763,1,5000000,36.93,9.7,17.4,12,1,,,0,1,1,0,0,1,,1,4301
19764,1,5100000,39,12,18,7,1,,2.6,0,1,1,0,,,1,2,5201
19765,1,5360000,32.6,6.6,18.8,4,1,,,1,0,,,,,1,2,1721
19766,1,5450000,33,6.7,19,8,1,,2.7,1,0,1,0,,,0,2,4634
19767,0,5100000,35.6,7.3,19.9,12,1,,2.5,,,1,0,,,1,2,9651
19768,0,5350000,32,6.7,22,3,1,,,1,0,1,0,,,1,1,1845
19769,,23850000,95,20,50,21,3,1,3.3,2,1,1,0,0,2,0,2,7631
19770,,30800000,133,33,70.1,6,3,1,,0,1,1,0,0,1,,1,7820
19771,,36000000,173,17,94.3,5,3,1,,0,1,1,1,1,0,0,1,7820
19772,,39900000,177.8,19.5,129.8,29,4,1,3.1,2,0,1,1,0,2,0,1,7820
19773,,46300000,180,32,100,22,4,,3.1,3,0,1,1,2,3,0,2,7631
19774,,7000000,42,15,18,18,1,,,1,0,1,0,0,1,0,1,8118
19775,,9565816,49.4,24.1,13.8,7,1,,,1,0,1,0,1,0,3,1,1871
19776,3,11988000,44.4,18.7,18.8,14,1,,3.1,1,1,,,,,,1,3883
19777,3,17913000,85.3,14.2,37.6,9,2,,,1,1,,,0,2,,1,7638
19778,,4850000,21,,,8,1,,2.64,0,1,,,1,0,1,1,8224
19779,,6100000,37.6,10,18.9,11,1,,,1,0,0,1,0,1,1,1,8142
19780,,7100000,32.5,5.5,21.1,2,1,,2.6,1,0,1,0,1,0,2,1,5504
19781,,8290000,55,11.2,30,5,2,,2.64,0,1,,,1,0,1,1,7816
19782,,9190000,60.8,10.1,35.1,17,2,,2.5,0,1,,,0,1,1,1,5109
19783,,12300000,48,,,3,2,,2.5,0,1,,,1,0,1,1,5310
19784,,14230000,91.1,,,25,3,,2.64,0,1,,,1,0,1,1,8224
19785,,21940263,86.1,16.1,43.1,3,2,1,,2,0,1,1,0,1,0,1,6061
19786,,19500000,93,,,17,4,,,,,,,,,,,7952
19787,,40800000,85,,,10,3,,,,,,,,,,,8125
19788,3,29015800,133.1,25.4,72.2,8,3,,,1,1,,,0,1,,1,7638
19789,,36500000,147.9,,,3,3,,2.64,0,1,,,1,0,3,1,2669
19790,,6700000,38,6,28,7,2,,,0,1,1,0,,,1,2,9013
19791,,7350000,52,10,30,17,2,,2.75,0,1,1,0,0,1,1,1,3642
19792,,8190000,39,9,21,2,1,,2.64,1,0,,,0,1,3,2,840
19793,,9500000,40,9,20,11,1,,2.64,0,1,,,0,1,2,1,2914
19794,,9850000,52,9,36,3,2,1,2.48,0,1,1,0,,,1,1,9483
19795,,10500000,52,8.5,31,15,2,1,,0,1,0,1,1,0,1,1,5347
19796,,13200000,42.3,20,15,6,2,,,1,0,1,0,,,3,2,1152
19797,,14000000,51.1,8.3,30.3,11,2,1,2.64,0,1,1,0,0,1,3,1,1415
19798,,14800000,58,10,31,15,2,1,,0,1,1,0,0,1,1,1,196
19799,,15130000,53.68,11.9,27.9,14,1,,3.1,0,1,1,0,0,1,0,1,2570
19800,,17300000,68.4,7.6,45,4,3,1,3,1,0,1,0,1,0,0,1,8741
19801,,17420000,61.49,19.9,19,18,1,,3.1,0,1,1,0,0,1,0,1,2570
19802,,18700000,69,9.1,49.1,6,3,,,1,0,,,1,0,,1,4652
19803,,20500000,81,10,54,8,3,1,,1,0,1,1,0,3,1,2,5238
19804,,21569000,71.95,15.4,32.7,19,2,1,3.1,2,0,1,0,0,1,0,1,2570
19805,,24500000,55.3,13,27,2,1,,,2,0,,,,,2,1,5566
19806,,25700000,80.5,15,45,20,2,1,,1,1,0,1,,,3,1,3463
19807,,28500000,101.7,9,73.2,3,5,2,3.2,0,1,1,1,0,1,2,1,6697
19808,,33000000,101,16,53,5,3,,,,,1,0,,,,2,7820
19809,,65000000,154,26,100,9,4,,2.7,1,1,1,1,,,3,1,3851
19810,3,27038000,122.9,15.5,71.2,12,3,,,1,1,,,0,2,,1,7638
19811,1,12700000,74,13,45,2,3,1,,0,1,1,1,,,0,1,1920
19812,2,26500000,55,,,3,2,,3.8,1,0,0,1,,,3,1,3461
19813,3,42814072,165.7,,,11,4,,,,,,,,,,1,2434
19814,,10500000,45,12.5,20.5,4,1,,2.7,0,1,1,0,0,1,1,1,4177
19815,1,11800000,74.6,10,48,15,3,1,,0,1,1,0,1,0,2,1,1982
19816,,17900000,90,,,2,3,,,0,1,1,0,,,2,2,3405
19817,0,26999000,89.9,19,41.1,5,2,1,3.4,1,0,1,0,0,1,3,1,8006
19818,3,4100600,20.2,5,8.8,2,1,,2.7,1,0,1,0,,,,1,1829
19819,,5600000,40,12,18,6,1,,2.78,1,0,1,0,0,1,1,1,4235
19820,3,6410850,39.5,10.1,20.2,3,1,,2.7,1,0,1,0,1,0,,1,1829
19821,2,6500000,32.5,6,18,8,1,,2.64,0,1,1,0,,,0,2,145
19822,3,6560360,40.9,11.3,20.2,2,1,,2.7,1,0,1,0,1,0,,1,1829
19823,3,6698100,41.5,11.3,20.2,7,1,,2.7,1,0,1,0,1,0,,1,1829
19824,2,6750000,40.1,8.5,20.7,5,1,,2.64,0,1,0,1,0,1,1,1,7282
19825,,7000000,28,5.5,15,1,1,,2.64,1,0,1,0,,,1,1,6901
19826,2,7800000,43.4,6,,9,2,1,2.64,0,1,1,0,2,0,0,1,8663
19827,2,8000000,43,10.5,20,6,1,,2.8,0,1,1,0,0,1,2,1,4840
19828,3,8292800,56.8,22.2,21.1,16,2,,2.7,0,2,1,0,,,,1,1829
19829,1,8400000,45,6,31,5,2,,,1,0,1,0,1,0,1,2,9089
19830,1,8600000,39,10,19.5,9,1,,,0,1,1,0,1,0,1,1,8329
19831,3,8740600,58,18.2,24.5,4,2,,2.7,0,2,1,0,1,0,,1,1829
19832,3,8932950,58.5,18.2,24.5,9,2,,2.7,0,2,1,0,1,0,,1,1829
19833,,8990000,40,,,4,2,,2.48,,,,,0,1,1,2,3562
19834,0,8990000,51,8.5,30,13,2,1,2.64,0,1,,,0,1,1,1,1768
19835,3,9088413,46.3,20.3,13.1,29,1,,2.7,1,0,1,0,,,,1,8224
19836,1,9000000,44,,,1,2,,2.64,0,1,,,,,2,1,5788
19837,1,9000000,48,8,24,2,1,,,1,0,1,0,,,,1,1871
19838,2,9000000,37.3,8.4,17.6,18,1,,2.7,1,0,1,0,0,1,2,1,4193
19839,0,9100000,59,10.5,34,8,2,1,2.64,1,0,1,0,0,1,2,1,6481
19840,3,9241520,66.2,19.1,30.7,4,2,,2.7,2,0,1,0,1,0,,1,1829
19841,3,9397800,69,19,31.1,2,2,,2.7,2,0,1,0,,,,1,1829
19842,1,9350000,39,,,11,2,,2.5,0,1,,,1,0,1,1,1266
19843,2,10100000,59,6.1,37.5,8,3,1,2.64,0,1,0,1,0,1,1,1,5236
19844,0,10500000,58.5,10,,22,2,,2.64,0,1,,,1,0,0,1,8282
19845,0,10800000,53.7,10,30.9,17,2,1,,1,0,,,,,2,1,1871
19846,2,11100000,39,9,18,4,1,,,0,1,1,0,0,1,3,1,1263
19847,1,11500000,56.3,8.7,36,5,2,1,2.95,0,1,1,0,1,0,1,1,6081
19848,0,11500000,52,12,22,9,1,,2.75,0,1,1,0,0,1,3,1,7865
19849,3,11790770,91.9,20.3,45.2,8,3,,2.7,2,0,0,1,1,0,,1,1829
19850,3,11710700,90.5,19.1,43.8,4,3,,2.7,2,0,0,1,1,0,,1,1829
19851,3,11845760,89.2,19.1,44.6,6,3,,2.7,2,0,0,1,,,,1,1829
19852,3,12129000,93.3,20.3,45.2,19,3,,2.7,2,0,0,1,,,,1,1829
19853,,12500000,57.7,10.1,33.6,3,2,1,2.64,0,1,0,1,,,2,1,5461
19854,0,12700000,62,12,48,2,2,,2.64,0,2,1,0,1,0,1,1,7253
19855,1,5900000,33.9,4.8,18.8,14,1,,,1,0,1,0,,,0,2,2976
19856,,25700000,119.7,,,12,4,,,,,,,,,,,387
19857,1,13000000,67.5,12,38,1,2,1,,1,0,,,,,1,2,8277
19858,,13500000,74,10,43,3,3,1,,0,1,1,0,0,1,1,1,3239
19859,1,13600000,50.5,10,33,10,2,1,2.64,0,1,1,0,1,0,1,2,4373
19860,0,14000000,57.1,10,33.4,3,2,1,2.64,0,1,1,0,1,0,0,2,3073
19861,1,14500000,68,8,39,3,2,,3,0,1,0,1,1,0,1,1,1069
19862,3,14697690,117.3,20.3,64.5,7,3,,2.7,2,0,0,1,1,0,,1,1829
19863,3,14697840,112.8,20.3,65.6,30,3,,2.7,2,0,0,1,,,,1,1829
19864,3,15282880,117.2,20.4,65.7,5,3,,2.7,2,0,0,1,1,0,,1,8224
19865,0,15500000,90.3,23.1,45.9,2,3,,,,,,,,,,1,9660
19866,3,16096091,53.68,,,14,1,,3,,,,,0,1,,1,2570
19867,0,16100000,50.9,11.8,25,8,1,,3.1,1,0,1,0,0,1,3,1,2570
19868,,16500000,46.7,,,7,2,,,0,1,1,0,1,0,0,1,9231
19869,0,18000000,50,,,8,2,,,1,0,,,1,0,3,1,5805
19870,0,18255000,61.49,19.9,19,18,1,,3.1,0,1,1,0,0,1,0,1,2570
19871,3,18532052,61.49,,,10,1,,3,,,,,0,1,,1,2570
19872,2,18500000,67,8,47,2,3,2,3,1,0,1,1,,,2,1,4706
19873,1,21500000,78,13.2,52,6,3,,,1,0,1,1,1,0,2,1,2647
19874,2,21700000,77.3,16.6,43.4,1,3,1,2.7,0,1,1,0,,,1,1,3283
19875,1,22500000,74.9,8.5,50.8,5,3,1,,1,0,1,0,2,0,2,2,3615
19876,1,22800000,76,8,48.9,7,3,1,3.2,0,1,1,1,1,0,2,1,5867
19877,0,23700000,68,12.2,35,17,2,1,3.05,,,0,1,1,0,0,1,4967
19878,1,26000000,96,16.8,48.3,5,3,1,,0,2,1,1,0,1,0,2,8344
19879,3,27061800,121.9,15.5,72.6,14,3,,,1,1,,,0,2,,1,7638
19880,2,30500000,136,15,80,18,3,1,,2,0,1,1,,,2,1,7638
19881,1,33450000,119.7,17,69,16,3,1,,2,0,,,0,1,2,1,7638
19882,1,33340000,133,20,70,7,3,0,,0,2,,,1,1,0,1,7631
19883,0,34500000,140,,,8,4,,,2,0,1,0,0,1,1,1,7269
19884,0,35500000,116,,114,16,4,,,0,2,0,1,0,1,1,1,3107
19885,3,40503512,152.5,,,12,4,,,,,,,,,,1,2434
19886,0,50000000,126,15,67,5,3,1,3,0,2,1,1,2,1,3,1,6365
19887,1,60000000,250,29,150,13,5,1,,2,1,1,0,0,1,3,1,214
19888,,59999999,120,,,20,3,,,,,1,0,1,1,3,1,6061
19889,,80000000,170,18,,9,4,1,3.1,2,0,1,1,,,3,2,9667
19890,2,12700000,54,11,33,17,2,1,2.74,0,1,1,0,0,1,2,2,3224
19891,0,11500000,54.1,7.5,29.8,14,2,1,2.7,0,1,1,0,1,1,1,1,2227
19892,0,4600000,22.1,,,1,1,,2.65,,,1,0,,,1,1,8245
19893,0,7250000,41,9,21,7,1,,,,,,,,,,0,3368
19894,0,17000000,60.5,10.2,33.8,6,2,1,,0,1,1,0,0,1,1,1,5094
19895,2,12500000,48.5,8,31,10,2,1,,0,1,0,1,1,0,1,1,5780
19896,0,3147000,21,,21,1,1,,2.64,1,0,1,1,,,0,1,7950
19897,2,7199998,39,8.5,19.1,7,1,,2.64,1,0,1,0,1,0,1,2,7909
19898,2,7850000,38.5,6.2,23.4,12,2,0,2.64,0,1,1,0,0,1,0,1,3082
19899,0,9390000,57.7,19,33,10,2,1,,2,0,1,0,1,0,0,1,8224
19900,2,10000000,61,8,39.5,7,3,,,,,,,,,,0,1609
19901,2,10200000,58,6,44,3,3,1,2.48,1,0,1,1,1,0,1,1,782
19902,0,10500000,42,6,30,6,2,0,2.64,1,0,1,0,1,0,1,1,3343
19903,0,10700000,59,8,42.8,9,3,2,2.64,1,0,1,1,0,1,1,1,1291
19904,1,10849000,37,5,22.6,6,2,,2.64,1,0,0,1,1,0,3,1,3343
19905,0,11800000,35,6,10,6,1,,,1,0,1,0,0,1,3,1,4424
19906,2,12300000,48.8,7.5,28.9,2,2,1,,1,0,1,0,1,0,1,1,1779
19907,0,13000000,67.5,12,38,1,2,,,1,0,,,,,1,1,8277
19908,0,14600000,50,,25,12,1,,,,,1,0,,,1,2,6401
19909,0,15000000,102,10.5,63,15,4,1,2.64,1,1,1,1,0,1,3,2,1641
19910,1,15500000,100.6,10,65.1,5,4,,2.7,0,1,0,1,1,0,1,2,3480
19911,1,16500000,67,15,35,5,2,1,,1,0,,,0,1,2,1,7502
19912,2,18900000,61.5,10,30,8,2,1,2.75,,,1,0,,,1,1,5289
19913,2,29500000,140,41,62,2,4,1,3.3,0,2,1,1,0,2,2,1,3729
19914,1,5500000,42.5,8.5,20,7,1,,,0,1,0,1,0,1,1,2,8512
19915,1,5600000,40,13.5,18,6,1,,2.64,0,1,,,1,0,1,1,4235
19916,2,6400000,33,,19,2,1,,2.64,0,1,0,1,,,1,1,4801
19917,1,6500000,32.5,5.2,21.8,3,1,,,1,0,1,0,1,0,2,1,3309
19918,1,6850000,35,9.7,20.1,9,1,,2.64,1,0,,,1,0,1,1,4320
19919,1,6900000,32.6,6.7,18.7,5,1,,,1,0,1,0,,,,2,2607
19920,1,6900000,32,6,18,5,1,,,0,1,1,0,,,1,2,2607
19921,1,6930000,33,6,19,5,1,,,0,1,0,1,,,2,1,5788
19922,1,6930000,33,6,19,5,1,,,0,1,,,,,,1,5788
19923,1,6950000,33,6,19,5,1,,2.6,0,1,,,,,1,1,5788
19924,,6950000,30.3,6,18,2,1,,2.48,1,0,0,1,1,0,1,2,5727
19925,1,7000000,54,10,40,1,2,,2.7,0,1,,,,,,2,1904
19926,1,7200000,54,9.2,33,5,2,1,,0,1,,,0,1,2,1,7504
19927,2,7150000,38,8,18,8,1,,2.64,1,0,1,0,1,0,1,1,6364
19928,1,7400000,34,,,3,1,,2.64,0,1,,,1,0,1,1,5688
19929,1,7450000,34.2,,,5,1,,2.65,0,1,,,1,0,2,1,3026
19930,1,7450000,39,,,1,2,,2.64,0,1,,,1,0,1,1,823
19931,2,6900000,31,5.5,19,4,1,,2.48,1,0,0,1,0,1,1,1,7713
19932,,76960000,118.4,,70,5,3,,,2,0,,,,,0,1,9626
19933,2,5950000,34,10,16,8,1,,,1,0,,,,,1,1,6095
19934,,170000000,546,35,426.6,9,6,,3.3,0,4,,,3,0,3,1,3568
19935,,5940000,33.02,6,16,4,1,,,1,0,1,0,,,2,1,4703
19936,,6900000,38,10,15.4,4,1,,,1,0,1,0,0,1,2,1,4703
19937,3,21715200,102.68,10.6,66.8,9,4,,2.9,,,,,0,1,,1,1143
19938,,35000000,113,24,54,6,3,,,2,0,1,1,0,2,0,2,3138
19939,,55000000,100,14,60,11,3,1,3.3,2,0,1,0,,,3,1,8776
19940,,62000000,123,,,9,4,1,,2,0,1,1,2,0,3,1,3449
19941,3,76469008,176,,,21,4,,,,,,,,,,1,2640
19942,,85000000,220,,,6,4,,,,,,,,,3,1,9260
19943,,86732100,176,,,15,4,,,,,1,1,,,3,1,455
19944,,120000000,220,20,150,16,4,,,1,1,0,1,1,2,3,2,8452
19945,,8500000,53.52,15.4,21.9,6,2,1,,1,0,1,0,0,1,0,1,4703
19946,,9099000,49,11,26.4,1,2,,,0,1,,,,,,1,1253
19947,,9500000,57.3,6,39,7,3,,2.48,0,1,1,0,1,0,1,1,3062
19948,,12900000,63.8,12.2,31.8,15,2,1,2.9,0,1,1,0,0,1,0,1,9211
19949,3,26222298,68.5,,33.7,8,2,,3.45,,,,,,,,1,7652
19950,,35900000,81,,,15,3,1,,1,0,0,1,,,1,2,268
19951,,49385257,102.2,,,5,2,,3.2,,,,,,,0,1,4101
19952,,49561200,129,,,11,3,,,,,,,,,0,1,8776
19953,,58000000,104,,,30,3,,,,,,,,,3,1,8776
19954,,58853925,197,,,2,4,,,,,,,,,3,1,9260
19955,,58853925,95,,,33,2,,,,,,,,,3,1,8776
19956,,62000000,189,,,13,4,,,,,,,,,0,1,8009
19957,,65000000,150,,,12,4,,,,,,,,,0,1,8776
19958,,70000000,152.4,,117.7,40,4,,,,,,,,,0,1,8776
19959,,77439375,154,,,15,3,,,,,,,,,3,1,8776
19960,,82000000,163.9,,127.2,46,5,,3.4,,,,,,,0,1,8776
19961,,95000000,240,,,36,5,,,,,,,,,0,1,8776
